,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,0.557802984171527,0.5404618187964372,0.5452792808228429,0.5433529134377245,0.540462590578242,0.0,0.0,0.0,0.0,0.0,0.0,0.31213866140620183,0.2668589946924565,0.3053956037764828,0.31695535165080263,0.3102115222392786,0.27745555887421736,0.3265895039218092,0.3227359973697676,0.3323701496407741,0.2649326273073382,0.34104034643741654,0.3371868398853749,0.34007716274485744,0.28420016006754634,0.3102122940210835,0.32755268761436834,0.29768704710878957,0.28901762209395204,0.31310184509876104,0.29576145150547617,0.31791853534336184,0.29768704710878957,0.33911320727049327,0.3333333333333333,0.34971054323405903,0.3352604725002566,0.36512534122403045,0.3766850890983506,0.34778340406713576,0.33140619416641,0.32755268761436834,0.3516376824009823,0.34296671382253496,0.4113674198485301,0.4335260472500256,0.45761027025483464,0.45279358001023384,0.4971100630314199,0.5038531206611392,0.5134872729321457,0.497109291249615,0.5260117480626347,0.5327548056923539,0.539498635103878,0.5712906429945751,0.5404618187964372,0.527938115447753,0.5462424645154021,0.5240838371139064,0.5327548056923539,0.5973020051663073,0.6040450627960265,0.5741809658540575,0.5693635038276519,0.5867046692027417,0.526974159973389,0.5472064199897662,0.5308276665254307,0.5240838371139064,0.5269749317551939,0.5327555774741588,0.5539502494012903,0.5221574697287881,0.5192671468693056,0.5134872729321457,0.515414412099069,0.509633766380104,0.5260109762808298,0.5211942860362289,0.5250477925882706,0.5356459003336411,0.5192671468693056,0.527938115447753,0.4894030499273368,0.5472064199897662,0.5597293515566454,0.6127168031562789,0.5308284383072355,0.5597301233384503,0.583815118125064,0.5847783018176234,0.5732170103796935,0.5655099972756101,0.5741809658540576,0.5510599265418078
1,0.526974159973389,0.5491327873748845,0.5269741599733889,0.5260117480626347,0.5250477925882706,0.527937343665948,0.5289012991403123,0.5510591547600029,0.4325620917756616,0.3535648215679056,0.31310261688056595,0.30443164830211866,0.2707125012444982,0.313102616880566,0.3217728136772084,0.31117547771364273,0.2784202861303864,0.3150289842656843,0.32080885820284427,0.3227359973697676,0.27745633065602227,0.3400763909630525,0.3314061941664101,0.32755268761436834,0.27649314696346305,0.3034676928277545,0.31695535165080263,0.2986517743649586,0.29672386341623047,0.3044324200839235,0.3082851548541603,0.2928711286459937,0.282273792682428,0.31310184509876104,0.3198449027284802,0.3275534593961733,0.31791930712516675,0.36223424658274306,0.38439287398423866,0.35452723347865983,0.3265895039218092,0.3506744987084232,0.3371868398853749,0.34971054323405903,0.0,0.0,0.0,0.0,0.0,0.0,0.49614610755705585,0.45375753548459785,0.4855487715934902,0.5057802598280624,0.5289012991403123,0.5366090840262004,0.5298652546146764,0.5510599265418077,0.5452792808228429,0.5510591547600029,0.5250485643700755,0.595375637781189,0.595375637781189,0.5780352441879041,0.5481688319005203,0.5366083122443954,0.5346819448592771,0.5539494776194853,0.5472056482079611,0.5269749317551939,0.5077073989949856,0.5317916219997948,0.5163775957916281,0.5086705826875448,0.5260109762808296,0.5134865011503408,0.5086705826875448,0.5317916219997948,0.5375722677187597,0.5317916219997947,0.539498635103878,0.5067434435206216,0.5057794880462575,0.5317916219997948,0.49518292386449675,0.552986293926926,0.5491327873748845,0.5828511626507,0.5240838371139064,0.5356451285518363,0.552986293926926,0.5491327873748845,0.5375722677187597,0.5366083122443956,0.5462432362972071,0.5751441495466169
2,0.5327548056923539,0.5231206534213473,0.533718761166718,0.5404625905782421,0.5289020709221172,0.5077073989949856,0.4788057139637709,0.46820760621840024,0.45761027025483464,0.44604975059870966,0.43641559832770316,0.429671768916179,0.33140619416641,0.3468202203745766,0.34778417584894067,0.34296671382253496,0.0,0.0,0.0,0.0,0.0,0.0,0.34682099215638146,0.34585703668201745,0.2919071731716296,0.3169545798689977,0.3333333333333333,0.3053948319946778,0.3159921679582436,0.3265902757036142,0.32851664308873246,0.31984567451028517,0.29479749603111216,0.3410395746556117,0.35452723347865983,0.3747587217132321,0.35452723347865983,0.3776490445727146,0.3930630707808811,0.38728319684372114,0.3516384541827873,0.3574183281199472,0.35067449870842304,0.34200353012997575,0.35645437264558316,0.37186917063555464,0.47109792907788284,0.4778417584894068,0.48458558790093104,0.5125233174577817,0.5009635695834617,0.48362240420837177,0.515414412099069,0.515414412099069,0.5202311023436698,0.5539494776194853,0.5317916219997947,0.5366083122443956,0.5443160971302837,0.5597301233384503,0.5587669396458911,0.5809247952655817,0.5924853149217066,0.5780344724060993,0.5606933070310095,0.539498635103878,0.5192679186511107,0.5346819448592771,0.5375730395005645,0.5260109762808298,0.5240838371139064,0.5317916219997948,0.5154136403172641,0.5173400077023825,0.5144512284065098,0.5317916219997948,0.5260117480626347,0.5163768240098232,0.5356451285518363,0.5443153253484787,0.5192679186511107,0.5173400077023825,0.5404625905782421,0.5375722677187597,0.5298652546146764,0.5568398004789676,0.5789976560986584,0.5963388214737482,0.5587669396458911,0.5606933070310095,0.5722545984689392,0.5664739527499743,0.5674371364425335,0.5818879789581408,0.5693642756094568,0.5433521416559195
3,0.539498635103878,0.5491320155930796,0.5404618187964372,0.5443153253484787,0.5375714959369545,0.5423889579633604,0.5491327873748845,0.5346811730774722,0.5077073989949856,0.4942197401719376,0.497109291249615,0.49614610755705585,0.40655150138573426,0.423891894979019,0.4065507296039293,0.39017274792139867,0.36801489230170803,0.39209988708832194,0.39884371649984607,0.4075146850782934,0.35645437264558316,0.40269722305188765,0.4104050079377758,0.4190744329526134,0.36416138574966644,0.38246650659912035,0.4075139132964885,0.3843928739842387,0.3699412596868264,0.3911367033957627,0.3921006588701268,0.3709059869429954,0.3718691706355546,0.3998069001924052,0.39595416542216844,0.4344900027243897,0.43159890808310236,0.42774540153106066,0.4585734539473937,0.46146454858868124,0.4104042361559708,0.0,0.0,0.0,0.0,0.0,0.0,0.4701347453853237,0.46820760621840024,0.4894030499273368,0.4971100630314199,0.48843909445297257,0.5240838371139064,0.5375722677187597,0.5510591547600029,0.5818879789581408,0.5394994068856829,0.5375714959369545,0.5452792808228429,0.5308284383072355,0.539498635103878,0.5645468135830509,0.589594992062224,0.595375637781189,0.539498635103878,0.5423889579633604,0.5414257742708012,0.552986293926926,0.5346811730774722,0.5250477925882706,0.5163775957916281,0.5250477925882706,0.533718761166718,0.539498635103878,0.526974931755194,0.521194286036229,0.5077066272131808,0.5144504566247048,0.5308284383072355,0.5240846088957113,0.5183047349585513,0.5134880447139507,0.5298652546146764,0.5500967428492486,0.5356451285518364,0.5558766167864085,0.5635836298904918,0.5761081050209809,0.5655099972756102,0.5539494776194853,0.5741809658540575,0.5510599265418077,0.5549126613120444,0.5529855221451212,0.5645468135830509,0.5549134330938493
4,0.526974931755194,0.5260117480626346,0.5327555774741588,0.526974159973389,0.5231206534213473,0.5404618187964373,0.5067426717388167,0.4470129342912688,0.42196552759390077,0.41329455901545337,0.42581826236413733,0.4325620917756616,0.34104034643741654,0.34104034643741654,0.34489385298945824,0.3246631365366909,0.28227302090062306,0.31213866140620183,0.32466236475488597,0.3526008660935415,0.2861272992344696,0.32755268761436834,0.3420035301299758,0.34874658775969486,0.2899808057865112,0.318882490817726,0.3371868398853749,0.31695535165080263,0.31117470593183777,0.32080962998464924,0.0,0.0,0.0,0.0,0.0,0.0,0.34104034643741654,0.3709052151611905,0.40173481114113335,0.39595339364036364,0.3410411182192215,0.33815002357793417,0.34971131501586394,0.3526008660935415,0.36801566408351294,0.3728315825463088,0.4759153911042885,0.48843909445297257,0.4701347453853237,0.47976889765633024,0.5105969500726631,0.48651272706785426,0.5231214252031522,0.5173415512659921,0.5105969500726631,0.521194286036229,0.5404618187964372,0.5549134330938494,0.5616572625053735,0.552023110234367,0.5597301233384503,0.5905589475365882,0.6406553044949345,0.6040458345778316,0.5809247952655817,0.5626196744161278,0.5626196744161278,0.5780337006242943,0.5491327873748845,0.5549134330938494,0.5751441495466166,0.552023110234367,0.5414257742708012,0.5366083122443956,0.557802984171527,0.5385354514113188,0.515414412099069,0.5221582415105931,0.5327555774741588,0.5539502494012901,0.5346811730774722,0.5423889579633604,0.5452792808228429,0.5635836298904918,0.5616564907235686,0.5587669396458911,0.5664739527499743,0.5924853149217066,0.5520231102343669,0.5761073332391758,0.5818879789581408,0.5635836298904918,0.5462424645154019,0.5568398004789676,0.5568405722607728,0.5587669396458911
5,0.5298652546146764,0.5375722677187597,0.5404625905782421,0.5327555774741588,0.5510591547600029,0.526974159973389,0.497109291249615,0.4672444225258412,0.45472071917715706,0.4527943517920387,0.4383427374946265,0.4373795538020672,0.3420043019117807,0.34682099215638146,0.34585703668201745,0.3458578084638223,0.2909439894790704,0.3314061941664101,0.3169561234326076,0.34296671382253496,0.28612652745266465,0.33815002357793417,0.3400763909630525,0.33815079535973913,0.2919071731716296,0.3150282124838794,0.33429728880769743,0.31406502879132026,0.3246631365366909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3429674856043399,0.36416138574966644,0.3593446955050656,0.3651245694422256,0.3718683988537496,0.48554954337529505,0.4855487715934902,0.4874759107604134,0.5028899369685801,0.49132941731245505,0.5038531206611392,0.5134872729321457,0.5019267532760208,0.5183047349585513,0.5491327873748845,0.5308284383072354,0.5472056482079611,0.570327459302016,0.5847783018176234,0.5770705169317351,0.5818879789581408,0.5982659606406715,0.588631808369665,0.5674371364425335,0.5606933070310094,0.552986293926926,0.5635836298904918,0.5549126613120444,0.5308284383072355,0.552023110234367,0.5250477925882706,0.5269749317551939,0.5221574697287881,0.5375722677187597,0.5385354514113188,0.515413640317264,0.533718761166718,0.5510599265418077,0.5356451285518363,0.5269749317551939,0.552023110234367,0.5231214252031523,0.5144512284065098,0.5269749317551939,0.5472056482079611,0.5712898712127702,0.6001923280257898,0.5472064199897662,0.5327548056923539,0.5712906429945751,0.5809240234837767,0.5549134330938494,0.5780344724060993,0.5761081050209809,0.5655099972756102
6,0.5510599265418078,0.5433529134377245,0.5587661678640862,0.5202303305618649,0.5260109762808298,0.5423889579633604,0.5009627978016565,0.45279358001023384,0.4335252754682207,0.44123306035410886,0.44123306035410886,0.4277454015310608,0.31888171903592105,0.3593446955050656,0.0,0.0,0.0,0.0,0.0,0.0,0.28708971114522386,0.3275519158325635,0.3362228844110108,0.33815079535973913,0.2842009318493513,0.30443164830211866,0.3217720418954034,0.2976870471087896,0.30346846460955945,0.3169561234326076,0.3140658005731252,0.3140658005731252,0.27649314696346305,0.3285166430887326,0.3429674856043399,0.3400763909630525,0.33911397905229823,0.3834296902916795,0.3998069001924052,0.3699428032504362,0.3420043019117807,0.34585703668201745,0.349711315015864,0.34200353012997575,0.3593446955050656,0.39017351970320363,0.4922926010050143,0.48073130956708443,0.46628123883328193,0.46435409966635866,0.48747513897860845,0.47784175848940696,0.5240846088957113,0.5472064199897662,0.5385354514113188,0.5558766167864085,0.5308284383072354,0.5423889579633604,0.5500951992856388,0.5780344724060992,0.5606933070310095,0.5712906429945751,0.5809247952655817,0.5905589475365882,0.5404625905782421,0.5741809658540575,0.5346819448592771,0.5443153253484787,0.5664739527499743,0.5472064199897662,0.5356459003336411,0.5394994068856829,0.5539502494012901,0.5433521416559195,0.5346819448592771,0.5308284383072355,0.5077066272131809,0.5404625905782421,0.539499406885683,0.5375722677187597,0.5298652546146764,0.540462590578242,0.5250485643700755,0.5674363646607286,0.5144512284065098,0.5876686246771057,0.6156063542339564,0.6030818791034673,0.5587661678640862,0.5500959710674437,0.5664739527499743,0.5568398004789676,0.5366090840262004,0.5684010919168976,0.552023110234367,0.5414257742708012
7,0.5202311023436698,0.5385354514113188,0.5298652546146764,0.5317923937815996,0.5385354514113188,0.509633766380104,0.48169526504144844,0.4335252754682207,0.41907520473441834,0.4344892309425849,0.43641559832770316,0.4267822178385016,0.3391139790522982,0.34007716274485744,0.34104034643741654,0.32562632022925014,0.27167568493705735,0.3044308765203137,0.32466236475488597,0.31888171903592105,0.2630054881404149,0.32080962998464924,0.33429651702589247,0.33140619416641,0.28420016006754634,0.3102122940210835,0.32562632022925003,0.3015405536608312,0.30346846460955945,0.3198449027284802,0.32562632022925003,0.31984567451028517,0.2919071731716296,0.3352597007184517,0.3468202203745766,0.36608852491658966,0.3410411182192215,0.36512534122403045,0.38535605767679787,0.37861222826527374,0.33622365619281575,0.33718606810357005,0.3410411182192215,0.3574183281199472,0.3670517086091488,0.3593446955050656,0.0,0.0,0.0,0.0,0.0,0.0,0.5308276665254306,0.5423889579633604,0.5510599265418077,0.5375722677187597,0.5317916219997947,0.5606933070310095,0.5732177821614983,0.5587669396458911,0.539498635103878,0.5973027769481124,0.6040458345778316,0.5684003201350927,0.5539494776194853,0.5366083122443956,0.526974159973389,0.5491327873748845,0.5452792808228429,0.5394994068856829,0.5539494776194853,0.552023110234367,0.527938887229558,0.5183039631767465,0.5356451285518363,0.5327555774741588,0.5452792808228429,0.5202318741254748,0.5240853806775164,0.552986293926926,0.5317916219997947,0.526974159973389,0.521194286036229,0.5317923937815997,0.5289012991403123,0.5472056482079611,0.5500967428492486,0.5799608397912176,0.5346819448592771,0.570327459302016,0.588631808369665,0.5655107690574153,0.5539502494012903,0.5587669396458911,0.5761073332391758,0.5616564907235686
8,0.5703266875202109,0.5539494776194853,0.5375722677187597,0.5510591547600029,0.5549134330938494,0.5298652546146764,0.477840986707602,0.4441233832135914,0.436416370109508,0.4315996798649074,0.4287093570054248,0.43256286355746637,0.33429651702589247,0.3458578084638223,0.34585703668201745,0.32851664308873246,0.30635878746904194,0.32562632022925003,0.3304437822556558,0.33429651702589247,0.28901762209395204,0.3236991810623268,0.34007793452666235,0.33140619416641,0.30057814175007697,0.3188824908177259,0.34200353012997575,0.32755345939617336,0.31117470593183777,0.31888171903592105,0.32562632022925003,0.3227359973697676,0.3140658005731251,0.3304430104738509,0.34007716274485744,0.35163768240098237,0.33140619416641,0.38342891850987454,0.4065507296039293,0.39595339364036347,0.0,0.0,0.0,0.0,0.0,0.0,0.4710987008596878,0.47784175848940696,0.4932565564793783,0.5096345381619091,0.5067434435206216,0.46917078991095945,0.5048163043536983,0.5211935142544241,0.5057802598280624,0.5578037559533319,0.5423889579633604,0.5346811730774722,0.5645468135830509,0.5568398004789676,0.5144504566247048,0.595375637781189,0.6329482913908512,0.595375637781189,0.5693635038276519,0.5414257742708012,0.5414257742708013,0.5414257742708012,0.5741801940722526,0.565510769057415,0.5481696036823254,0.5375714959369545,0.5240846088957113,0.5375722677187597,0.5568405722607728,0.545279280822843,0.5260109762808298,0.5260109762808298,0.5289012991403123,0.5240846088957113,0.5250485643700755,0.5558766167864085,0.5346819448592771,0.5298644828328714,0.4942197401719376,0.5491327873748845,0.5664739527499743,0.5741809658540575,0.5375714959369545,0.5510599265418077,0.5982651888588666,0.5684003201350927,0.5539494776194853,0.5645460418012461,0.5597308951202552,0.5597301233384503
9,0.5597301233384503,0.5587661678640862,0.5472064199897662,0.5558758450046037,0.5269749317551939,0.5366090840262004,0.5077073989949856,0.48651272706785426,0.46628123883328193,0.435452414635144,0.4287093570054248,0.4152209264005718,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33815002357793417,0.27938346982294554,0.32562632022925014,0.343930669296899,0.3429674856043399,0.288053666619588,0.31406502879132026,0.3246631365366909,0.3034684646095594,0.313102616880566,0.32177204189540354,0.32947905499948676,0.3246631365366909,0.30732197116160104,0.33718606810357005,0.34585703668201745,0.34489385298945824,0.3593446955050656,0.3911367033957627,0.4036611785262518,0.3815025511247562,0.3554911889530239,0.3757219054057913,0.34971054323405903,0.337186839885375,0.3593446955050656,0.37379553802067295,0.48169526504144844,0.4836216324265668,0.49132941731245505,0.490365461838091,0.4826592205158127,0.4662804670514771,0.509633766380104,0.533718761166718,0.5327548056923539,0.59441245408863,0.5500959710674437,0.5963388214737482,0.565510769057415,0.5780344724060993,0.5684003201350927,0.5780352441879041,0.5934484986142657,0.5992291443332307,0.564547585364856,0.5491327873748845,0.5414257742708013,0.5452792808228429,0.5433529134377245,0.5192671468693056,0.5703266875202111,0.5356443567700315,0.5366083122443954,0.5327548056923539,0.5183039631767465,0.5240838371139064,0.5125233174577817,0.515414412099069,0.5250477925882706,0.5317916219997947,0.5260109762808298,0.5163775957916281,0.5327548056923539,0.5163775957916281,0.5308284383072355,0.5404625905782421,0.5606933070310094,0.5915221312291473,0.5481688319005203,0.5481696036823254,0.5674371364425335,0.5616564907235686,0.5472064199897662,0.5655099972756102,0.557802984171527,0.5327548056923539
